Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793018000000000000003697000006;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600004;SHN201500000270;44026;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000001;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000002;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000003;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000004;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000005;SHN201500000270;2512;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600006;SHN201500000270;44026;;Schleswig-Holstein Netz;02.07.2014;15:15:32;02.07.2014;15:28:20;060;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793014000000000000002347000009;SHN201500000271;2291;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002359000001;SHN201500000271;8389;;Schleswig-Holstein Netz;03.07.2014;12:42:11;03.07.2014;13:45:20;060;EEG;Netzengpass;Toftum.60/20.Trafo;Schleswig-Holstein Netz
