Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000000071911900001;SHN201610009665;44083;;Schleswig-Holstein Netz;02.11.2016;02:40:54;02.11.2016;02:51:07;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA03000000000071911900003;SHN201610009665;44083;;Schleswig-Holstein Netz;02.11.2016;02:40:54;02.11.2016;02:51:07;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA05000000000070692400005;SHN201610009665;40778;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA04000000000070692400004;SHN201610009665;40778;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA02000000000070692400002;SHN201610009665;40778;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA01000000000070692400001;SHN201610009665;40778;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA03000000000070616700003;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA03000000000070692400003;SHN201610009665;40778;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA06000000000070616700006;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA05000000000070616700005;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA04000000000070616700004;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA02000000000070616700002;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA01000000000070616700001;SHN201610009665;44392;;Schleswig-Holstein Netz;02.11.2016;02:40:56;02.11.2016;02:51:08;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301EA01000000000071640200001;SHN201610009665;47791;;Schleswig-Holstein Netz;02.11.2016;02:41:22;02.11.2016;02:51:37;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793015000000000000021418890001;SHN201610009665;26246;;Schleswig-Holstein Netz;02.11.2016;02:41:24;02.11.2016;02:51:38;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000020977280001;SHN201610009665;13400;;Schleswig-Holstein Netz;02.11.2016;02:41:54;02.11.2016;02:52:09;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021291410001;SHN201610009665;19881;;Schleswig-Holstein Netz;02.11.2016;02:41:55;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021067090001;SHN201610009665;22164;;Schleswig-Holstein Netz;02.11.2016;02:41:56;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301S120000000000036937300001;SHN201610009665;37104;;Schleswig-Holstein Netz;02.11.2016;02:41:56;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301S120000000000034397800001;SHN201610009665;33457;;Schleswig-Holstein Netz;02.11.2016;02:41:56;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021504140001;SHN201610009665;24235;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:09;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301S120000000000033379800001;SHN201610009665;37954;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:09;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021014800001;SHN201610009665;14803;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021348190001;SHN201610009665;20640;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793012000000000000021400070001;SHN201610009665;22391;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000021065610001;SHN201610009665;16595;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793012000000000000021400070002;SHN201610009665;22391;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301S120000000000031440400003;SHN201610009665;34345;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301S120000000000031345100001;SHN201610009665;37427;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079307S120000000000028662700001;SHN201610009665;31731;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017S12000000000002127480001;SHN201610009665;32218;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301SZP0000000000040675600002;SHN201610009665;40081;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301SZP0000000000040675600001;SHN201610009665;40081;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079301SZP0000000000044551200001;SHN201610009665;41269;;Schleswig-Holstein Netz;02.11.2016;02:42:28;02.11.2016;02:52:43;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E20793017000000000000020977220001;SHN201610009665;13401;;Schleswig-Holstein Netz;02.11.2016;02:43:36;02.11.2016;02:52:09;030;EEG;Netzengpass;Arkebek.110/20.Trafo 122;TenneT
E2079304S120000000000020981500002;SHN201610009703;15040;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014S12000000000001762300001;SHN201610009703;15040;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014S12000000000002226710001;SHN201610009703;15524;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100003;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100002;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100001;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:48:25;02.11.2016;02:58:31;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000057294700001;SHN201610009703;42400;;Schleswig-Holstein Netz;02.11.2016;02:48:30;02.11.2016;02:58:39;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA02000000000075409700002;SHN201610009703;44076;;Schleswig-Holstein Netz;02.11.2016;02:48:33;02.11.2016;02:58:34;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000075409700001;SHN201610009703;44076;;Schleswig-Holstein Netz;02.11.2016;02:48:33;02.11.2016;02:58:34;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400008;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400007;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400006;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400005;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400004;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400003;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400002;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400001;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:48:34;02.11.2016;02:58:32;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120A00000000034096500002;SHN201610009703;27358;;Schleswig-Holstein Netz;02.11.2016;02:49:18;02.11.2016;03:00:07;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000034096500001;SHN201610009703;27358;;Schleswig-Holstein Netz;02.11.2016;02:49:18;02.11.2016;03:00:07;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014000000000000021350560001;SHN201610009703;14576;;Schleswig-Holstein Netz;02.11.2016;02:49:52;02.11.2016;02:59:33;030;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079304S120000000000020981500002;SHN201610009703;15040;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014S12000000000001762300001;SHN201610009703;15040;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E20793014S12000000000002226710001;SHN201610009703;15524;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100001;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100003;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA10000000000075417100002;SHN201610009703;44082;;Schleswig-Holstein Netz;02.11.2016;02:58:31;02.11.2016;03:18:57;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400008;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400007;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400006;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400005;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400004;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400003;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400002;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301EA01000000000071199400001;SHN201610009703;46180;;Schleswig-Holstein Netz;02.11.2016;02:58:32;02.11.2016;03:18:56;000;EEG;Netzengpass;Süderdeich.110/20.Trafo 121;Schleswig-Holstein Netz
