Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793019000000000000021453270001;SHN201640000403;23950;;Schleswig-Holstein Netz;01.09.2016;07:09:22;01.09.2016;07:14:40;000;EEG;Netzengpass;Marne West.110/20.Trafo 127.ges;Schleswig-Holstein Netz
E2079301EA01000000000007696200001;SHN201650000469;38159;;Schleswig-Holstein Netz;01.09.2016;07:33:25;02.09.2016;11:50:12;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E2079301EA01000000000083197500001;SHN201650000469;49452;;Schleswig-Holstein Netz;01.09.2016;07:33:25;02.09.2016;11:50:12;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E2079301EA01000000000072964800001;SHN201650000469;47723;;Schleswig-Holstein Netz;01.09.2016;07:33:25;02.09.2016;11:50:13;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793019000000000000017786540001;SHN201650000468;3752;;Schleswig-Holstein Netz;01.09.2016;07:33:57;02.09.2016;11:50:23;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E2079301S120000000000027893700001;SHN201650000468;33231;;Schleswig-Holstein Netz;01.09.2016;07:33:57;02.09.2016;11:50:23;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E2079301S120000000000027893700002;SHN201650000468;33231;;Schleswig-Holstein Netz;01.09.2016;07:33:57;02.09.2016;11:50:23;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793019000000000000021377230001;SHN201650000469;19938;;Schleswig-Holstein Netz;01.09.2016;07:33:57;02.09.2016;11:50:52;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E2079301EA01000000000074391000001;SHN201650000471;46310;;Schleswig-Holstein Netz;01.09.2016;07:34:18;02.09.2016;11:47:22;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793013000000000000003968000002;SHN201650000468;3497;;Schleswig-Holstein Netz;01.09.2016;07:34:31;01.09.2016;12:53:33;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793013000000000000003968000001;SHN201650000468;3497;;Schleswig-Holstein Netz;01.09.2016;07:34:31;01.09.2016;12:53:33;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793013000000000000003968000003;SHN201650000468;3497;;Schleswig-Holstein Netz;01.09.2016;07:34:31;01.09.2016;12:53:33;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793018S12000000000001878170001;SHN201650000470;15015;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000001234330005;SHN201650000470;18790;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000001234330004;SHN201650000470;18790;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000001234330003;SHN201650000470;18790;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000001234330002;SHN201650000470;18790;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000001234330001;SHN201650000470;18790;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793014000000000000021281360001;SHN201650000470;18493;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000021453710001;SHN201650000470;19521;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000018781700002;SHN201650000470;31607;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793013000000000000018766530001;SHN201650000470;3976;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000034209700001;SHN201650000470;47116;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000034359300001;SHN201650000471;19112;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793018000000000000020662250001;SHN201650000471;9137;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793019000000000000021264050001;SHN201650000468;23687;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:50:53;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793013000000000000004017000001;SHN201650000468;3552;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:50:54;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793013000000000000004017000002;SHN201650000468;8923;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:50:54;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793019S12000000000001699560001;SHN201650000468;15067;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:50:54;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793019000000000000021500640001;SHN201650000468;15068;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:50:54;000;EEG;Netzengpass;Marne West.110/20.Trafo 124.ges;Schleswig-Holstein Netz
E20793018S12000000000001849960001;SHN201650000469;3834;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000021153340002;SHN201650000469;19008;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E20793018000000000000021153340001;SHN201650000469;19008;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
E2079301S120000000000036420200001;SHN201650000469;19026;;Schleswig-Holstein Netz;01.09.2016;07:34:31;02.09.2016;11:51:26;000;EEG;Netzengpass;Marne West.110/20.Trafo 123.ges;Schleswig-Holstein Netz
