Anlageschl;Einsatz-ID;Projektnummer;DSO Schl¸ssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entsch‰digungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793014000000000000003379000003;SHN201500004266;2965;;Schleswig-Holstein Netz;03.11.2014;19:46:37;03.11.2014;22:03:01;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000003288000003;SHN201500004266;3106;;Schleswig-Holstein Netz;03.11.2014;19:46:37;03.11.2014;22:03:01;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000004322000001;SHN201500004266;3658;;Schleswig-Holstein Netz;03.11.2014;19:46:37;03.11.2014;22:03:01;000;EEG;Netzengpass;Wˆ∂hrden.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900002;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900003;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050002;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970003;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050003;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970005;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050001;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301A000000000000212189700006;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970002;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900001;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970001;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970004;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;19:57:11;03.11.2014;20:08:01;030;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970003;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050002;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900002;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050003;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970005;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020935050001;SHN201500004272;12373;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301A000000000000212189700006;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900003;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970002;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000029338900001;SHN201500004272;18525;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970001;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021218970004;SHN201500004272;23188;;Schleswig-Holstein Netz;03.11.2014;20:08:01;03.11.2014;22:02:59;000;EEG;Netzengpass;Reinsb¸ttel.110/20.Trafo;Schleswig-Holstein Netz
E2325401HRA0000000HABYE0000100008;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100004;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100002;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100007;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100010;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100005;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100009;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100001;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100003;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E2325401HRA0000000HABYE0000100006;SHN201410004273;42867;;Schleswig-Holstein Netz;03.11.2014;20:28:28;03.11.2014;20:59:31;000;EEG;Netzengpass;Haby.110/xx.Trafo 101;TenneT
E20793011000000000000021185680001;SHN201410004275;21058;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E20793011000000000000021346390001;SHN201410004275;18376;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E20793018000000000000021121890001;SHN201410004275;16491;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E2079301S120000000000027962000001;SHN201410004275;36024;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E2079301SZP0000000000030592200001;SHN201410004275;39450;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E2079301SZP0000000000039617400001;SHN201410004275;39864;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E2079301SZP0000000000030592200002;SHN201410004275;39450;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp. 122;Schleswig-Holstein Netz
E20793015000000000000020052210001;SHN201500004275;9806;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003947000004;SHN201500004275;2528;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011Z00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011V00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793017000000000000003749000001;SHN201500004275;2424;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011Y00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000020891950001;SHN201500004275;15881;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011W00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011T00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000021279010001;SHN201500004275;20036;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011U00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003947000003;SHN201500004275;2528;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003945000001;SHN201500004275;2058;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003947000002;SHN201500004275;2528;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000020052210001;SHN201500004275;6898;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000020455100001;SHN201500004275;10905;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003947000001;SHN201500004275;2528;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000020808070001;SHN201500004275;14848;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011000000000000003945000002;SHN201500004275;2058;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793011X00000000000003943000001;SHN201500004275;2288;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000021394320001;SHN201500004275;21053;;Schleswig-Holstein Netz;03.11.2014;20:28:29;03.11.2014;20:59:30;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600001;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600002;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600003;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000021124410001;SHN201410004276;19765;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793019000000000000021455110001;SHN201410004276;20402;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079301S120000000000030520600001;SHN201410004276;35259;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079301S120000000000031316400001;SHN201410004276;28362;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079301S120000000000032328600001;SHN201410004276;37721;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079301SZP0000000000045846700001;SHN201410004276;42157;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079303S120000000000021863600001;SHN201410004276;32465;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793014000000000000020808200001;SHN201500004276;14829;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793018000000000000003949000002;SHN201500004276;23;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E2079301S120000000000039363200001;SHN201500004276;39165;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793012000000000000021319350002;SHN201410004276;18507;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793012000000000000021319350001;SHN201410004276;18507;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp. 121;Schleswig-Holstein Netz
E20793012000000000000020251480001;SHN201500004276;9349;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793012000000000000003818000002;SHN201500004276;2083;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000020548780001;SHN201500004276;7122;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000005;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793013000000000000021425950001;SHN201500004276;24367;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301SZP0000000000051265700001;SHN201500004276;45363;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000001;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793017000000000000021285480001;SHN201500004276;22109;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000021466640001;SHN201500004276;14553;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793013000000000000021350900001;SHN201500004276;25622;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793012000000000000003818000003;SHN201500004276;2083;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600005;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000002;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793012000000000000003818000001;SHN201500004276;2083;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000004;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600006;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000006;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301EA10000000000062184600004;SHN201500004276;44026;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793012000000000000021278410001;SHN201500004276;13603;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000017772850001;SHN201500004276;4763;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E20793018000000000000003697000003;SHN201500004276;2512;;Schleswig-Holstein Netz;03.11.2014;20:28:31;03.11.2014;20:59:32;000;EEG;Netzengpass;Kropp.110/20.Umsp.;Schleswig-Holstein Netz
E2079301S120000000000035501400001;SHN201410004277;25059;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆved.110/11.Trafo 111;Schleswig-Holstein Netz
E2079301S120000000000035501400002;SHN201410004277;25059;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆved.110/11.Trafo 111;Schleswig-Holstein Netz
E2079301SZP0000000000050270100001;SHN201410004277;43587;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆved.110/11.Trafo 111;Schleswig-Holstein Netz
E20793016000000000000020153750001;SHN201500004277;7261;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆ∂ved.110/11.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000048063800001;SHN201500004277;38690;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆ∂ved.110/11.Trafo;Schleswig-Holstein Netz
E20793019000000000000003983000001;SHN201500004277;19;;Schleswig-Holstein Netz;03.11.2014;20:28:33;03.11.2014;20:59:34;000;EEG;Netzengpass;Bornhˆ∂ved.110/11.Trafo;Schleswig-Holstein Netz
E20793017000000000000004315000008;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793019000000000000021194430001;SHN201410004278;23501;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000023048200001;SHN201410004278;34254;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000034601100001;SHN201410004278;37829;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000001;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000002;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000003;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000004;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000005;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000006;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793017000000000000004315000007;SHN201410004278;21861;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E2079301S120000000000030142600001;SHN201500004278;24963;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo 121;Schleswig-Holstein Netz
E20793011000000000000021364530001;SHN201500004278;25078;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000001419000001;SHN201500004278;1615;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000022186000001;SHN201500004278;32278;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
E20793011S12000000000001825920001;SHN201500004278;25001;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021300670001;SHN201500004278;8069;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000039643700001;SHN201500004278;39589;;Schleswig-Holstein Netz;03.11.2014;20:28:35;03.11.2014;20:59:36;000;EEG;Netzengpass;Stolpe.110/20.Trafo;Schleswig-Holstein Netz
