Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793016000000000000021447400001;SHN201500003436;22821;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021349500001;SHN201500003436;25119;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000023403600001;SHN201500003436;23010;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000031125200001;SHN201500003436;30065;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021000790001;SHN201500003436;15252;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000020722160001;SHN201500003436;12692;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000039998400001;SHN201500003436;40491;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000056055300001;SHN201500003436;44178;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000021330590001;SHN201500003436;18712;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000044065700001;SHN201500003436;38553;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000003201000001;SHN201500003436;3072;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000021304700001;SHN201500003436;33715;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000003345000001;SHN201500003436;2803;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000035187400001;SHN201500003436;32149;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000050857500001;SHN201500003436;45246;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000017518060001;SHN201500003436;3742;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793012000000000000021428670001;SHN201500003436;24726;;Schleswig-Holstein Netz;08.09.2014;11:44:39;08.09.2014;13:17:05;000;EEG;Netzengpass;Heide.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000020916740001;SHN201500003437;14428;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021382000001;SHN201500003437;23931;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000021207040001;SHN201500003437;21614;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000020954720001;SHN201500003437;14920;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000020967650001;SHN201500003437;14392;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000021063530002;SHN201500003437;19275;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000017737990001;SHN201500003437;4127;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021385130001;SHN201500003437;23932;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021450860001;SHN201500003437;23330;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021280730001;SHN201500003437;18335;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793017000000000000021339280001;SHN201500003437;19474;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000020924300001;SHN201500003437;16535;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000067111400002;SHN201500003437;37555;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000024005300001;SHN201500003437;32198;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000035650800001;SHN201500003437;37676;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000021289790001;SHN201500003437;15668;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000020805930001;SHN201500003437;14867;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000032328300001;SHN201500003437;35091;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000022490900001;SHN201500003437;23930;;Schleswig-Holstein Netz;08.09.2014;11:44:41;08.09.2014;13:38:03;000;EEG;Netzengpass;Hademarschen.110/20.Trafo;Schleswig-Holstein Netz
